0cAhE2iDJApegDnVRx6fCK,Twelve Days Of Christmas,6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,1949-01-01,day,8,203746,False,61
6OJdXv1Q5OdLgYolFEunJ4,What Child Is This/The Holly And The Ivy - Medley / Remastered 2006,6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,2006-01-01,day,16,200960,False,59
1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,7tYKF4w9nC0nq9CsPZTHyP,SZA,2022-12-08,day,23,153946,False,92
4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,7tYKF4w9nC0nq9CsPZTHyP,SZA,2022-12-09,day,23,201800,True,92
0AYt6NMyyLd0rLuvr0UkMH,Slime You Out (feat. SZA),3TVXtAsR1Inumwj472S9r4,Drake,2023-10-06,day,23,310490,True,83
1yeB8MUNeLo9Ek1UEpsyz6,Rich Baby Daddy (feat. Sexyy Red & SZA),3TVXtAsR1Inumwj472S9r4,Drake,2023-10-06,day,23,319191,True,88
1i9lZvlaDdWDPyXEE95aiq,TELEKINESIS (feat. SZA & Future),0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,2023-07-28,day,19,353754,True,89
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,2018-02-09,day,14,232186,True,86
3DarAbFujv6eYNliUTyqtz,Kiss Me More (feat. SZA),5cj0lLjcoR7YOSnhnX0Po5,Doja Cat,2021-06-25,day,14,208666,True,83
4PMqSO5qyjpvzhlLI5GnID,Good Days,7tYKF4w9nC0nq9CsPZTHyP,SZA,2022-12-09,day,23,278480,True,81
6koKhrBBcExADvWuOgceNZ,Open Arms (feat. Travis Scott),7tYKF4w9nC0nq9CsPZTHyP,SZA,2022-12-08,day,23,239613,False,78
2GAhgAjOhEmItWLfgisyOn,Low,7tYKF4w9nC0nq9CsPZTHyP,SZA,2022-12-09,day,23,181080,True,84
6wsqVwoiVH2kde4k4KKAFU,I KNOW ?,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,2023-07-28,day,19,211582,True,92
42VsgItocQwOQC3XWZ8JNA,FE!N (feat. Playboi Carti),0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,2023-07-28,day,19,191700,True,90
67nepsnrcZkowTxMWigSbb,MELTDOWN (feat. Drake),0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,2023-07-28,day,19,246133,True,89
1i9lZvlaDdWDPyXEE95aiq,TELEKINESIS (feat. SZA & Future),0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,2023-07-28,day,19,353754,True,89
5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,2022-12-02,day,15,194786,True,88
4kjI1gwQZRKNDkw1nI475M,MY EYES,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,2023-07-28,day,19,251249,True,88
6gBFPUFcJLzWGx4lenP6h2,goosebumps,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,2016-09-16,day,14,243836,True,87
5L3ecxQnQ9qTBmnLQiwf0C,K-POP,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,2023-07-21,day,1,185220,True,84
40iJIUlhi6renaREYGeIDS,Fair Trade (with Travis Scott),3TVXtAsR1Inumwj472S9r4,Drake,2021-09-03,day,21,291175,True,86
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,0Y5tJX1MQlPlqiwlOH1tJY,Travis Scott,2018-08-03,day,17,312820,True,86
1kuGVB7EU95pJObxwvfwKS,vampire,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,2023-09-08,day,12,219724,True,95
3IX0yuEVvDbnqUwMBB3ouC,bad idea right?,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,2023-09-08,day,12,184783,True,92
2gyxAWHebV7xPYVxqoi86f,get him back!,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,2023-09-08,day,12,211141,True,90
6HU7h9RYOaPRFeh0R3UeAr,deja vu,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,2021-05-21,day,11,215506,True,88
5wANPM4fQCJwkGd4rN57mH,drivers license,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,2021-05-21,day,11,242013,True,88
34sOdxWu9FljH84UXdRwu1,all-american bitch,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,2023-09-08,day,12,165833,True,88
5CZ40GBx1sQ9agT82CLQCT,traitor,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,2021-05-21,day,11,229226,False,88
4ZtFanR9U6ndgddUvNcjcG,good 4 u,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,2021-05-21,day,11,178146,True,87
2tGvwE8GcFKwNdAXMnlbfl,happier,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,2021-05-21,day,11,175933,True,87
3Nl5OkkmS5DaBZvuYofpAt,the grudge,1McMsnEElThX1knmY4oliG,Olivia Rodrigo,2023-09-08,day,12,189386,True,86
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,1994-10-28,day,10,241106,False,87
3LmvfNUQtglbTrydsdIqFU,We Belong Together,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,2005-04-12,day,14,201400,False,73
6xkryXuiZU360Lngd4sx13,Fantasy,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,1995-10-03,day,12,243493,False,80
3IcIIZMMS7UArJJPtEHXG8,Obsessed,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,2009-09-29,day,21,242200,False,71
0YImOCkIJ2PWhCXaURCZnY,I Know What You Want (feat. Flipmode Squad),1YfEcTuGvBQ8xSD1f53UnK,Busta Rhymes,2002-11-26,day,19,324306,True,74
2aEuXA1KswHlCGPOuPmCOW,Touch My Body,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,2008-04-15,day,16,204733,False,76
2aBxt229cbLDOvtL7Xbb9x,Always Be My Baby,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,1995-10-03,day,12,258133,False,75
3PIDciSFdrQxSQSihim3hN,Christmas (Baby Please Come Home),4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,1994-10-28,day,10,153240,False,73
0pkIJFV6mviH9dmBYsFwTM,Without You,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,1993-08-31,day,11,215110,False,72
5mgCMlxQW7fmHbrdJuowbB,Hero,4iHNK0tOyZPYnBU7nGAgpQ,Mariah Carey,1993-08-31,day,11,257920,False,71
6uIIdjYTxxpWOyWuVXrKQO,Que Onda,6dLuQ5qXxIuWc5urxfIiZR,Calle 24,2023-08-30,day,1,191466,True,94
6CvTEtGagmzQvkUzzyKR9k,HARLEY QUINN,0ys2OFYzWYB5hRDLCsBqxt,Fuerza Regida,2023-10-20,day,30,143327,True,91
3kx21xR6IboC9HVdajgBoc,SABOR FRESA,0ys2OFYzWYB5hRDLCsBqxt,Fuerza Regida,2023-10-20,day,30,156500,True,77
2O223PoYCkIPSsE4cmnr9v,TQM,0ys2OFYzWYB5hRDLCsBqxt,Fuerza Regida,2023-10-20,day,30,157251,True,76
5wjsJIUf6pdrwauPDae43o,El Jefe,0EmeFodog0BfCgMzAIvKQp,Shakira,2023-09-20,day,1,170297,True,87
